id,habilidad
1860,python
1860,sql
1860,powerbi
1860,excel
1860,tableau
1861,sql
1861,excel
1861,tableau
1862,powerbi
1863,excel
1864,sql
1864,excel
1865,python
1865,sql
1865,powerbi
1865,tableau
1866,python
1866,sql
1866,azure
1867,python
1867,sql
1867,powerbi
1867,tableau
1867,machine_learning
1867,aws
1868,python
1868,sql
1868,excel
1868,azure
1869,sql
1869,tableau
1870,python
1870,sql
1870,powerbi
1870,machine_learning
1870,aws
1871,excel
1871,tableau
1872,excel
1872,tableau
1873,excel
1873,tableau
1874,excel
1875,python
1875,sql
1875,excel
1875,tableau
1876,sql
1876,excel
1877,sql
1877,excel
1878,sql
1878,excel
1879,sql
1880,sql
1881,sql
1881,powerbi
1881,excel
1882,python
1882,sql
1882,aws
1883,sql
1884,powerbi
1885,python
1885,sql
1885,excel
1886,excel
1887,sql
1888,powerbi
1888,excel
1889,python
1889,powerbi
1889,excel
1890,excel
1891,python
1891,sql
1891,tableau
1891,machine_learning
1891,aws
1892,excel
1893,excel
1894,python
1895,excel
1896,sql
1896,excel
1897,excel
1898,excel
1899,python
1899,sql
1899,powerbi
1899,azure
1899,machine_learning
1899,aws
1900,python
1900,sql
1900,excel
1901,powerbi
1902,excel
1903,sql
1903,excel
1903,tableau
1904,excel
1905,tableau
1906,sql
1906,powerbi
1906,excel
1906,tableau
1907,python
1907,r
1908,powerbi
1909,machine_learning
1910,excel
1911,powerbi
1912,sql
1912,powerbi
1913,azure
1914,python
1914,sql
1914,excel
1915,python
1915,machine_learning
1916,sql
1916,powerbi
1916,excel
1916,azure
1917,excel
1918,tableau
1919,sql
1919,tableau
1920,python
1920,powerbi
1920,excel
1921,python
1921,excel
1922,python
1922,sql
1922,powerbi
1923,powerbi
1924,powerbi
1925,python
1925,sql
1925,tableau
1925,machine_learning
1926,python
1926,sql
1926,tableau
1927,powerbi
1927,excel
1928,sql
1928,excel
1928,tableau
1929,python
1929,sql
1929,powerbi
1929,tableau
1930,excel
1931,sql
1932,python
1932,sql
1932,r
1933,python
1934,python
1934,sql
1934,excel
1934,machine_learning
1935,excel
1936,python
1936,sql
1936,azure
1937,python
1937,powerbi
1937,tableau
1938,sql
1938,excel
1939,python
1939,sql
1939,excel
1940,powerbi
1941,excel
1942,python
1943,sql
1944,excel
1945,sql
1945,powerbi
1945,tableau
1946,powerbi
1947,sql
1947,powerbi
1948,excel
1949,sql
1950,excel
1951,python
1951,sql
1952,powerbi
1952,excel
1953,excel
1954,sql
1954,excel
1955,python
1955,sql
1955,powerbi
1955,excel
1955,tableau
1956,python
1956,sql
1956,excel
1957,excel
1958,excel
1959,machine_learning
1960,excel
1961,python
1961,sql
1961,powerbi
1961,excel
1961,tableau
1962,sql
1962,powerbi
1962,tableau
1963,powerbi
1964,powerbi
1965,python
1965,sql
1965,powerbi
1965,excel
1965,tableau
1966,python
1967,excel
1968,python
1968,powerbi
1968,excel
1968,tableau
1969,powerbi
1970,excel
1971,excel
1972,excel
1973,excel
1974,python
1974,sql
1974,machine_learning
1975,python
1976,r
1977,powerbi
1978,powerbi
1979,powerbi
1979,excel
1980,sql
1981,sql
1981,tableau
1982,excel
1983,powerbi
1983,tableau
1984,python
1984,sql
1985,sql
1985,azure
1986,sql
1986,powerbi
1986,tableau
1986,azure
1987,python
1987,r
1987,machine_learning
1988,python
1988,sql
1988,powerbi
1988,excel
1988,tableau
1989,sql
1989,powerbi
1989,tableau
1990,excel
1991,excel
1992,sql
1992,machine_learning
1993,excel
1994,excel
1995,python
1995,excel
1996,python
1996,sql
1997,excel
1998,excel
1999,powerbi
2000,excel
2001,powerbi
2002,r
2003,tableau
2004,excel
2005,sql
2006,powerbi
2007,powerbi
2007,aws
2008,r
2009,python
2009,sql
2009,powerbi
2009,tableau
2009,azure
2009,machine_learning
2009,aws
2010,sql
2010,tableau
2010,aws
2011,powerbi
2011,azure
2012,excel
2013,machine_learning
2014,python
2014,sql
2014,machine_learning
2015,python
2015,sql
2016,excel
2017,python
2017,sql
2017,azure
2017,machine_learning
2017,aws
2018,sql
2018,powerbi
2018,tableau
2019,python
2019,sql
2019,powerbi
2019,excel
2019,tableau
2019,machine_learning
2020,excel
2021,powerbi
2022,python
2022,sql
2022,excel
2023,machine_learning
2024,excel
2025,sql
2025,powerbi
2026,sql
2026,powerbi
2026,excel
2026,azure
2027,machine_learning
2028,python
2029,sql
2029,powerbi
2029,excel
2029,tableau
2030,python
2031,python
2031,sql
2031,powerbi
2031,tableau
2032,powerbi
2033,sql
2034,python
2035,python
2035,sql
2036,sql
2036,powerbi
2036,excel
2036,tableau
2037,excel
2038,excel
2039,machine_learning
2040,python
2040,sql
2040,excel
2041,sql
2041,excel
2042,excel
2043,sql
2043,azure
2043,machine_learning
2044,sql
2044,powerbi
2044,excel
2045,excel
2046,python
2046,sql
2046,powerbi
2046,tableau
2047,python
2047,sql
2047,powerbi
2047,excel
2048,sql
2048,powerbi
2049,powerbi
2050,python
2050,sql
2050,powerbi
2050,excel
2050,tableau
2050,machine_learning
2051,python
2051,sql
2051,powerbi
2051,tableau
2052,python
2052,sql
2053,python
2053,sql
2053,powerbi
2054,python
2054,sql
2054,powerbi
2054,excel
2054,tableau
2054,azure
2054,aws
2055,excel
2056,sql
2056,powerbi
2056,excel
2056,tableau
2057,sql
2057,powerbi
2057,tableau
2058,python
2058,sql
2058,tableau
2059,sql
2060,sql
2060,tableau
2060,machine_learning
2061,python
2061,sql
2061,machine_learning
2062,python
2062,sql
2062,excel
2062,tableau
2062,r
2063,sql
2063,powerbi
2063,tableau
2063,azure
2064,sql
2064,powerbi
2064,tableau
2065,excel
2066,sql
2066,excel
2067,excel
2067,tableau
2068,sql
2068,powerbi
2068,excel
2069,sql
2070,excel
2071,python
2071,sql
2072,excel
2073,python
2073,sql
2073,powerbi
2073,excel
2073,azure
2073,aws
2074,python
2074,excel
2075,python
2075,sql
2075,powerbi
2075,tableau
2076,sql
2076,excel
2077,sql
2077,powerbi
2078,python
2078,sql
2078,powerbi
2078,tableau
2079,excel
2080,sql
2080,excel
2081,excel
2081,r
2082,python
2082,sql
2082,azure
2082,machine_learning
2083,excel
2084,sql
2084,excel
2085,excel
2086,sql
2087,excel
2088,sql
2088,excel
2089,powerbi
2089,excel
2090,python
2090,sql
2090,powerbi
2090,excel
2090,tableau
2091,sql
2091,powerbi
2091,tableau
2091,aws
2092,excel
2093,sql
2093,powerbi
2094,sql
2094,powerbi
2094,tableau
2095,sql
2095,powerbi
2095,tableau
2096,sql
2096,powerbi
2096,tableau
2097,sql
2097,powerbi
2097,excel
2097,tableau
2098,python
2098,sql
2098,powerbi
2098,azure
2099,powerbi
2099,azure
2100,sql
2100,excel
2100,aws
2101,sql
2101,excel
2101,tableau
2102,excel
2103,python
2103,sql
2103,excel
2103,r
2104,sql
2104,powerbi
2104,tableau
2105,sql
2105,powerbi
2105,excel
2106,python
2106,sql
2106,machine_learning
2106,aws
2107,sql
2108,sql
2108,powerbi
2108,tableau
2109,python
2109,sql
2109,azure
2110,python
2110,sql
2110,tableau
2111,python
2111,aws
2112,python
2112,sql
2112,powerbi
2112,tableau
2112,azure
2112,machine_learning
2113,excel
2114,sql
2114,azure
2114,aws
2115,python
2115,sql
2115,machine_learning
2116,r
2117,python
2117,sql
2117,machine_learning
2118,sql
2118,excel
2118,r
2119,python
2119,sql
2119,tableau
2119,machine_learning
2120,sql
2120,excel
2120,aws
2121,sql
2121,powerbi
2121,excel
2121,tableau
2122,python
2122,sql
2122,tableau
2123,sql
2123,excel
2124,python
2124,sql
2124,powerbi
2124,machine_learning
2125,powerbi
2125,excel
2126,python
2126,sql
2126,powerbi
2126,tableau
2127,sql
2128,sql
2128,excel
2128,tableau
2129,azure
2130,sql
2130,powerbi
2131,python
2131,sql
2131,azure
2132,powerbi
2132,excel
2132,tableau
2133,excel
2134,powerbi
2134,tableau
2135,sql
2135,powerbi
2135,tableau
2136,python
2136,sql
2136,excel
2136,azure
2137,powerbi
2137,excel
2138,python
2138,sql
2138,tableau
2138,machine_learning
2139,sql
2139,tableau
2140,python
2140,sql
2140,excel
2141,excel
2141,azure
2142,python
2142,tableau
2143,sql
2143,tableau
2143,r
2144,sql
2144,excel
2145,python
2145,powerbi
2145,tableau
2145,aws
2146,python
2146,sql
2146,powerbi
2146,tableau
2147,python
2147,sql
2147,powerbi
2147,azure
2147,aws
2148,python
2148,powerbi
2149,python
2149,sql
2150,excel
2151,sql
2152,sql
2153,python
2153,sql
2154,sql
2155,sql
2156,sql
2156,azure
2157,machine_learning
2158,sql
2159,sql
2159,powerbi
2159,excel
2159,azure
2159,aws
2160,sql
2161,sql
2161,excel
2162,python
2162,sql
2163,powerbi
2163,tableau
2164,sql
2164,tableau
2164,machine_learning
2165,python
2165,sql
2165,excel
2165,tableau
2166,sql
2166,excel
2166,tableau
2167,sql
2167,tableau
2168,sql
2168,powerbi
2168,excel
2169,python
2169,sql
2169,excel
2169,azure
2169,machine_learning
2170,python
2170,sql
2170,tableau
2170,azure
2171,sql
2171,machine_learning
2172,python
2172,sql
2172,powerbi
2173,python
2173,sql
2173,azure
2173,aws
2174,python
2174,sql
2175,python
2175,sql
2175,machine_learning
2176,python
2176,tableau
2176,machine_learning
2177,python
2177,sql
2177,excel
2178,sql
2178,excel
2179,python
2179,sql
2180,tableau
2181,python
2181,sql
2182,python
2182,sql
2182,tableau
2182,aws
2183,python
2183,sql
2184,sql
2184,powerbi
2184,aws
2185,python
2185,sql
2185,powerbi
2186,python
2186,sql
2186,powerbi
2186,tableau
2187,powerbi
2188,powerbi
2188,tableau
2189,python
2189,sql
2189,excel
2189,azure
2190,powerbi
2190,excel
2190,tableau
2191,python
2191,sql
2191,powerbi
2192,sql
2193,python
2193,machine_learning
2194,python
2194,sql
2194,powerbi
2194,tableau
2195,python
2195,sql
2195,tableau
2196,sql
2197,sql
2197,excel
2198,excel
2199,sql
2199,tableau
2199,machine_learning
2200,python
2201,sql
2202,python
2202,sql
2203,python
2203,aws
2204,sql
2205,excel
2206,sql
2206,powerbi
2207,excel
2208,python
2208,sql
2208,aws
2209,sql
2210,python
2210,sql
2210,tableau
2210,machine_learning
2211,python
2211,sql
2211,tableau
2212,python
2212,sql
2213,sql
2213,powerbi
2213,excel
2213,tableau
2214,python
2214,sql
2214,aws
2215,sql
2215,machine_learning
2216,python
2216,sql
2216,powerbi
2216,tableau
2216,azure
2217,python
2217,sql
2217,excel
2217,machine_learning
2218,python
2218,sql
2218,aws
2219,sql
2220,python
2220,sql
2220,machine_learning
2221,tableau
2222,sql
2222,tableau
2223,python
2223,sql
2223,excel
2224,python
2224,sql
2224,powerbi
2224,tableau
2225,sql
2225,powerbi
2225,tableau
2226,python
2226,sql
2226,excel
2226,tableau
2227,powerbi
2228,powerbi
2228,excel
2229,powerbi
2229,excel
2230,powerbi
2230,excel
2230,tableau
2231,sql
2231,powerbi
2231,azure
2232,powerbi
2232,excel
2232,tableau
2233,powerbi
2233,excel
2234,excel
2235,sql
2235,tableau
2236,sql
2236,tableau
2237,excel
2237,tableau
2238,excel
2238,tableau
2239,excel
2239,tableau
2240,excel
2240,tableau
2241,excel
2241,tableau
2242,excel
2242,tableau
2243,excel
2243,tableau
2244,excel
2244,tableau
2245,excel
2245,tableau
2246,sql
2246,tableau
2247,sql
2247,tableau
2248,sql
2248,tableau
2249,sql
2249,tableau
2250,sql
2250,tableau
2251,sql
2251,tableau
2252,sql
2252,tableau
2253,sql
2253,powerbi
2253,excel
2253,tableau
2254,sql
2254,powerbi
2254,excel
2254,tableau
2255,sql
2255,powerbi
2255,excel
2255,tableau
2256,sql
2256,powerbi
2256,excel
2256,tableau
2257,sql
2257,powerbi
2257,excel
2257,tableau
2258,sql
2258,powerbi
2258,excel
2258,tableau
2259,sql
2259,excel
2260,python
2260,sql
2261,sql
2262,python
2262,sql
2263,excel
2264,sql
2265,python
2265,sql
2265,tableau
2265,r
2266,python
2267,excel
2268,python
2268,machine_learning
2269,sql
2270,python
2270,sql
2271,python
2271,sql
2271,powerbi
2271,tableau
2271,machine_learning
2272,python
2272,sql
2272,tableau
2273,python
2273,sql
2273,powerbi
2273,excel
2273,r
2274,python
2274,sql
2274,tableau
2274,machine_learning
2275,excel
2275,tableau
2276,python
2276,sql
2276,powerbi
2276,tableau
2276,aws
2277,python
2277,sql
2277,powerbi
2278,python
2278,sql
2278,excel
2278,tableau
2279,r
2280,python
2280,sql
2281,python
2281,sql
2281,powerbi
2281,azure
2281,machine_learning
2282,excel
2282,tableau
2283,sql
2283,excel
2284,python
2284,sql
2284,powerbi
2284,excel
2284,tableau
2285,python
2285,sql
2285,powerbi
2285,excel
2285,r
2286,python
2286,machine_learning
2286,aws
2287,sql
2287,tableau
2288,sql
2288,powerbi
2288,excel
2288,tableau
2289,python
2289,sql
2289,powerbi
2289,excel
2289,tableau
2290,aws
2291,sql
2291,powerbi
2291,excel
2291,tableau
2291,azure
2291,aws
2292,python
2292,tableau
2292,machine_learning
2293,python
2293,sql
2293,powerbi
2293,tableau
2293,r
2293,aws
2294,sql
2294,powerbi
2294,excel
2295,sql
2295,powerbi
2295,excel
2296,sql
2296,powerbi
2296,excel
2297,sql
2297,powerbi
2297,excel
2298,python
2298,sql
2298,excel
2299,sql
2299,powerbi
2299,excel
2299,tableau
2300,sql
2300,excel
2301,sql
2302,python
2302,sql
2302,powerbi
2302,excel
2302,tableau
2303,powerbi
2303,tableau
2303,r
2304,python
2305,python
2305,sql
2305,powerbi
2305,tableau
2305,azure
2305,machine_learning
2305,aws
2306,python
2306,sql
2307,sql
2307,excel
2307,tableau
2308,sql
2308,excel
2309,python
2309,sql
2309,excel
2310,python
2311,r
2312,python
2313,sql
2314,sql
2314,powerbi
2314,excel
2315,sql
2315,excel
2316,sql
2316,aws
2317,python
2318,excel
2319,powerbi
2319,tableau
2319,azure
2319,aws
2320,sql
2320,excel
2321,sql
2321,tableau
2322,sql
2323,sql
2323,excel
2324,python
2324,sql
2324,powerbi
2324,excel
2324,tableau
2324,r
2324,machine_learning
2324,aws
2325,sql
2325,excel
2325,tableau
2326,azure
2326,aws
2327,sql
2327,powerbi
2327,excel
2327,tableau
2327,azure
2328,sql
2328,tableau
2329,sql
2329,powerbi
2329,excel
2329,tableau
2330,python
2330,machine_learning
2331,python
2331,sql
2331,powerbi
2331,tableau
2331,azure
2331,machine_learning
2331,aws
2332,sql
2332,excel
2333,sql
2333,excel
2334,sql
2334,excel
2335,python
2335,aws
2336,python
2336,sql
2336,powerbi
2336,tableau
2337,python
2337,sql
2337,excel
2337,tableau
2337,machine_learning
2338,sql
2338,powerbi
2338,excel
2338,tableau
2339,python
2339,excel
2339,machine_learning
2340,excel
2341,python
2341,sql
2341,powerbi
2341,tableau
2342,sql
2343,sql
2343,tableau
2344,python
2344,sql
2344,powerbi
2344,tableau
2344,machine_learning
2345,python
2346,python
2347,python
2347,sql
2347,powerbi
2347,excel
2347,tableau
2348,sql
2348,powerbi
2348,excel
2348,tableau
2349,sql
2349,powerbi
2349,tableau
2350,sql
2350,powerbi
2350,excel
2351,sql
2351,tableau
2352,python
2352,sql
2352,powerbi
2352,excel
2353,python
2353,sql
2353,excel
2353,r
2354,python
2354,sql
2354,tableau
2355,sql
2355,powerbi
2355,excel
2356,python
2356,r
2357,powerbi
2357,excel
2358,excel
2359,powerbi
2360,excel
2361,python
2361,sql
2361,powerbi
2361,tableau
2361,azure
2361,machine_learning
2361,aws
2362,sql
2362,powerbi
2362,excel
2363,python
2363,sql
2363,powerbi
2363,excel
2363,tableau
2363,r
2364,sql
2365,excel
2366,python
2366,sql
2366,powerbi
2366,tableau
2366,azure
2366,machine_learning
2366,aws
2367,python
2367,sql
2367,powerbi
2367,tableau
2367,r
2368,sql
2368,excel
2368,aws
2369,python
2369,sql
2369,powerbi
2369,excel
2369,tableau
2370,python
2370,sql
2370,excel
2371,excel
2372,python
2373,tableau
2374,sql
2374,excel
2375,sql
2376,python
2376,sql
2376,tableau
2376,machine_learning
2377,python
2377,sql
2377,excel
2378,python
2378,sql
2378,machine_learning
2379,excel
2380,machine_learning
2381,python
2381,sql
2381,azure
2381,machine_learning
2381,aws
2382,aws
2383,sql
2383,powerbi
2383,tableau
2384,python
2384,sql
2384,machine_learning
2385,python
2385,sql
2385,tableau
2385,aws
2386,python
2386,sql
2386,powerbi
2386,excel
2386,tableau
2387,python
2387,sql
2387,machine_learning
2388,sql
2388,powerbi
2388,tableau
2389,sql
2389,tableau
2390,python
2390,powerbi
2390,excel
2390,tableau
2391,python
2391,sql
2391,azure
2391,aws
2392,python
2392,sql
2392,machine_learning
2393,python
2393,sql
2393,powerbi
2393,excel
2393,tableau
2394,python
2394,powerbi
2394,tableau
2394,machine_learning
2395,sql
2395,powerbi
2395,excel
2395,tableau
2396,python
2396,sql
2396,powerbi
2396,tableau
2397,python
2397,sql
2397,powerbi
2397,tableau
2397,machine_learning
2398,sql
2398,powerbi
2398,excel
2399,python
2399,sql
2399,tableau
2400,python
2400,sql
2400,powerbi
2400,azure
2400,machine_learning
2400,aws
2401,excel
2402,python
2402,sql
2402,excel
2402,azure
2403,python
2403,machine_learning
2404,python
2405,python
2405,sql
2405,powerbi
2405,tableau
2406,python
2406,sql
2406,azure
2406,machine_learning
2406,aws
2407,sql
2407,powerbi
2407,excel
2407,tableau
2408,sql
2409,python
2409,sql
2409,machine_learning
2410,python
2410,sql
2411,excel
2412,sql
2413,sql
2414,excel
2415,sql
2415,powerbi
2415,tableau
2416,sql
2416,powerbi
2416,excel
2416,tableau
2417,sql
2417,tableau
2418,sql
2418,excel
2419,sql
2419,excel
2419,tableau
2420,python
2420,machine_learning
2420,aws
2421,python
2421,sql
2421,machine_learning
2422,python
2422,sql
2422,tableau
2422,aws
2423,excel
2424,powerbi
2424,excel
2424,tableau
2425,sql
2425,powerbi
2425,tableau
2426,python
2427,sql
2428,excel
2429,sql
2429,powerbi
2429,tableau
2429,azure
2429,machine_learning
2429,aws
2430,excel
2431,sql
2431,excel
2432,python
2432,sql
2433,python
2433,sql
2433,tableau
2434,python
2434,sql
2434,powerbi
2434,tableau
2434,machine_learning
2435,sql
2435,tableau
2436,python
2436,sql
2437,python
2437,sql
2437,excel
2437,azure
2437,machine_learning
2438,sql
2438,aws
2439,sql
2439,machine_learning
2440,sql
2440,powerbi
2440,excel
2440,tableau
2441,sql
2441,powerbi
2442,sql
2442,machine_learning
2443,excel
2444,python
2444,sql
2444,tableau
2445,sql
2445,powerbi
2445,azure
2446,python
2446,tableau
2446,machine_learning
2447,excel
2448,powerbi
2449,sql
2449,powerbi
2449,excel
2449,aws
2450,python
2450,sql
2450,excel
2450,tableau
2451,python
2451,sql
2451,powerbi
2452,python
2452,sql
2452,powerbi
2452,excel
2452,tableau
2452,azure
2453,sql
2453,powerbi
2453,excel
2453,tableau
2454,python
2454,sql
2454,machine_learning
2455,python
2455,sql
2456,sql
2456,aws
2457,excel
2458,sql
2458,excel
2458,tableau
2459,python
2459,sql
2459,excel
2460,excel
2461,python
2461,sql
2461,powerbi
2462,python
2462,sql
2462,tableau
2463,python
2463,aws
2464,python
2464,aws
2465,excel
2466,excel
2467,python
2467,sql
2467,powerbi
2467,excel
2468,excel
2468,tableau
2469,machine_learning
2470,python
2470,machine_learning
2471,sql
2471,powerbi
2471,excel
2471,tableau
2472,python
2472,sql
2472,excel
2473,sql
2473,aws
2474,python
2474,sql
2474,excel
2474,tableau
2475,sql
2475,powerbi
2475,excel
2475,tableau
2476,azure
2477,python
2477,sql
2477,powerbi
2477,excel
2477,azure
2477,machine_learning
2478,excel
2479,python
2479,sql
2479,machine_learning
2480,sql
2480,powerbi
2480,excel
2480,tableau
2481,python
2481,sql
2482,python
2482,sql
2482,machine_learning
2483,python
2483,sql
2483,powerbi
2483,tableau
2484,python
2484,powerbi
2484,tableau
2484,azure
2484,machine_learning
2484,aws
2485,python
2485,sql
2486,excel
2486,machine_learning
2487,python
2487,aws
2488,sql
2488,excel
2489,sql
2489,powerbi
2489,tableau
2490,machine_learning
2490,aws
2491,sql
2491,excel
2492,sql
2492,powerbi
2492,azure
2493,python
2493,sql
2493,tableau
2494,sql
2494,excel
2495,python
2495,sql
2495,tableau
2495,aws
2496,python
2496,excel
2497,python
2497,machine_learning
2498,python
2498,powerbi
2498,excel
2499,python
2499,sql
2499,r
2499,machine_learning
2499,aws
2500,python
2500,sql
2500,excel
2501,python
2501,sql
2501,powerbi
2501,excel
2502,excel
2503,sql
2503,tableau
2503,aws
2504,sql
2504,excel
2505,python
2505,machine_learning
2506,excel
2507,sql
2507,excel
2508,excel
2509,python
2509,sql
2509,tableau
2510,python
2510,sql
2510,excel
2510,tableau
2510,aws
2511,python
2511,sql
2512,sql
2512,excel
2513,python
2513,sql
2513,excel
2513,machine_learning
2514,sql
2514,powerbi
2514,tableau
2515,sql
2515,azure
2515,aws
2516,python
2516,sql
2516,tableau
2516,machine_learning
2517,python
2517,r
2517,machine_learning
2518,excel
2519,python
2519,sql
2519,powerbi
2519,tableau
2519,azure
2519,r
2519,machine_learning
2519,aws
2520,sql
2521,sql
2521,excel
2522,excel
2522,tableau
2523,r
2524,powerbi
2524,tableau
2525,sql
2525,powerbi
2525,tableau
2526,python
2526,sql
2526,powerbi
2526,excel
2526,tableau
2526,azure
2527,python
2527,sql
2527,azure
2527,aws
2528,python
2528,machine_learning
2529,machine_learning
2530,excel
2531,powerbi
2531,excel
2531,tableau
2532,python
2532,sql
2532,powerbi
2533,python
2533,excel
2533,aws
2534,python
2534,sql
2534,excel
2534,aws
2535,excel
2536,sql
2536,excel
2536,tableau
2537,excel
2538,python
2538,sql
2538,tableau
2539,powerbi
2539,tableau
2540,sql
2540,excel
2541,python
2541,sql
2541,tableau
2542,excel
2542,tableau
2543,excel
2544,sql
2544,powerbi
2544,excel
2545,sql
2546,sql
2546,powerbi
2546,excel
2547,sql
2547,powerbi
2547,excel
2547,tableau
2548,python
2548,sql
2548,machine_learning
2549,python
2549,excel
2550,python
2550,sql
2551,excel
2551,tableau
2552,sql
2553,excel
2554,sql
2554,tableau
2554,aws
2555,sql
2556,python
2556,excel
2556,tableau
2557,sql
2557,powerbi
2557,machine_learning
2557,aws
2558,sql
2559,sql
2559,powerbi
2559,tableau
2560,python
2560,sql
2560,excel
2560,tableau
2561,sql
2561,powerbi
2561,excel
2561,tableau
2562,python
2562,sql
2562,excel
2562,tableau
2563,sql
2563,excel
2563,tableau
2564,python
2564,sql
2565,machine_learning
2566,powerbi
2566,excel
2567,sql
2567,powerbi
2567,excel
2568,python
2568,sql
2568,excel
2568,tableau
2568,r
2569,sql
2569,powerbi
2569,excel
2569,azure
2570,sql
2570,excel
2571,python
2571,sql
2571,r
2571,aws
2572,sql
2572,excel
2573,excel
2574,excel
2575,sql
2575,tableau
2575,machine_learning
2576,python
2576,sql
2576,machine_learning
2576,aws
2577,excel
2578,sql
2579,python
2579,sql
2579,excel
2579,tableau
2580,sql
2580,powerbi
2581,sql
2581,powerbi
2581,tableau
2581,machine_learning
2582,sql
2582,powerbi
2582,tableau
2582,machine_learning
2583,python
2584,tableau
2585,excel
2586,sql
2586,powerbi
2586,azure
2587,sql
2587,excel
2588,python
2588,sql
2588,aws
2589,excel
2590,sql
2591,tableau
2592,powerbi
2593,excel
2594,powerbi
2595,excel
2596,python
2596,sql
2597,excel
2598,python
2599,excel
2600,excel
2601,excel
2602,excel
2603,excel
2604,excel
2605,python
2605,sql
2605,excel
2605,tableau
2606,excel
2607,python
2608,python
2608,powerbi
2608,excel
2608,azure
2609,excel
2610,tableau
2611,sql
2612,sql
2613,excel
2614,sql
2615,sql
2615,powerbi
2615,excel
2615,tableau
2615,azure
2616,excel
2617,python
2617,sql
2618,excel
2619,excel
2619,tableau
2620,excel
2620,machine_learning
2621,excel
2622,python
2622,sql
2622,excel
2623,excel
2624,excel
2625,python
2625,sql
2625,powerbi
2625,excel
2626,powerbi
2626,tableau
2627,python
2627,sql
2627,machine_learning
2628,excel
2629,excel
2630,python
2630,sql
2630,powerbi
2630,tableau
2631,sql
2631,tableau
2632,python
2633,excel
2634,sql
2635,python
2635,r
2635,machine_learning
2636,tableau
2637,python
2637,powerbi
2637,tableau
2638,sql
2639,python
2640,python
2640,sql
2640,excel
2640,azure
2641,sql
2642,excel
2643,excel
2643,tableau
2644,powerbi
2645,sql
2645,excel
2646,sql
2646,powerbi
2646,machine_learning
2647,sql
2647,powerbi
2647,tableau
2647,machine_learning
2648,python
2648,sql
2648,tableau
2648,aws
2649,tableau
2650,sql
2650,powerbi
2650,tableau
2651,sql
2651,powerbi
2651,tableau
2652,sql
2653,sql
2654,excel
2654,tableau
2655,python
2655,sql
2655,powerbi
2655,machine_learning
2656,excel
2657,excel
2658,python
2658,sql
2658,powerbi
2658,tableau
2658,machine_learning
2659,excel
2660,python
2660,sql
2660,powerbi
2661,python
2661,sql
2661,machine_learning
2662,excel
2663,excel
2664,powerbi
2664,tableau
2665,excel
2666,aws
2667,sql
2668,excel
2669,python
2669,sql
2669,tableau
2670,excel
2671,sql
2672,r
2673,excel
2674,tableau
2675,excel
2676,excel
2677,excel
2678,excel
2679,tableau
2680,excel
2681,python
2681,excel
2682,azure
2683,r
2684,python
2685,python
2685,sql
2685,excel
2685,tableau
2686,powerbi
2686,r
2687,python
2687,sql
2687,powerbi
2687,excel
2688,python
2688,sql
2689,machine_learning
2690,sql
2690,powerbi
2690,tableau
2691,excel
2692,python
2692,sql
2693,python
2693,sql
2693,powerbi
2693,tableau
2694,powerbi
2695,tableau
2696,sql
2697,powerbi
2698,excel
2699,excel
2700,sql
2700,powerbi
2701,python
2701,sql
2702,r
2703,sql
2703,excel
2704,python
2705,python
2705,sql
2705,powerbi
2705,tableau
2705,machine_learning
2706,r
2707,python
2707,sql
2707,powerbi
2707,excel
2707,tableau
2708,excel
2709,python
2709,sql
2709,machine_learning
2710,excel
2711,python
2711,sql
2711,excel
2711,tableau
2712,python
2712,sql
2713,excel
2714,powerbi
2714,excel
2714,tableau
2715,excel
2716,sql
2717,python
2718,excel
2719,azure
2719,machine_learning
2719,aws
2720,powerbi
2721,python
2721,sql
2721,powerbi
2721,tableau
2722,r
2723,sql
2724,sql
2725,python
2725,sql
2725,excel
2726,excel
2727,r
2728,excel
2729,excel
2730,sql
2731,python
2731,sql
2731,powerbi
2731,tableau
2732,excel
2733,sql
2734,sql
2734,powerbi
2735,python
2736,powerbi
2737,tableau
2738,sql
2738,powerbi
2739,python
2739,sql
2739,powerbi
2739,excel
2739,tableau
2740,machine_learning
2741,excel
2742,sql
2742,powerbi
2743,python
2743,sql
2743,powerbi
2743,excel
2743,tableau
2744,excel
2744,tableau
2745,powerbi
2746,excel
2747,excel
2748,excel
2749,sql
2749,powerbi
2750,machine_learning
2751,sql
2752,excel
2753,machine_learning
2754,powerbi
2755,python
2755,sql
2755,powerbi
2755,tableau
2756,machine_learning
2757,python
2758,excel
2759,powerbi
2759,tableau
2760,python
2760,sql
2760,powerbi
2760,tableau
2761,sql
2761,powerbi
2762,sql
2762,excel
2762,tableau
2763,powerbi
2763,excel
2764,excel
2765,powerbi
2766,sql
2767,powerbi
2767,azure
2768,python
2768,sql
2768,powerbi
2768,azure
2769,sql
2769,excel
2770,python
2770,sql
2770,powerbi
2770,tableau
2770,r
2771,python
2771,sql
2772,excel
2773,aws
2774,sql
2775,powerbi
2775,tableau
2776,powerbi
2777,python
2777,excel
2777,tableau
2778,excel
2779,python
2779,machine_learning
2780,excel
2781,sql
2781,powerbi
2781,azure
2782,powerbi
2783,python
2783,sql
2783,machine_learning
2784,python
2784,sql
2785,python
2785,machine_learning
2786,azure
2787,python
2788,machine_learning
2789,excel
2790,sql
2790,powerbi
2791,sql
2791,excel
2792,python
2792,sql
2793,python
2793,powerbi
